[0.00 - 2.00] P:1455.62 E:0.126289 |  Shepchenko!
[1284.00 - 1288.00] P:1304.65 E:0.090830 |  And now we have, and as long as you are healthy, that's a good thing about life.
[1288.00 - 1291.00] P:1643.15 E:0.075684 |  There's always a next chance, there's always an next opportunity.
[1291.00 - 1294.00] P:1386.67 E:0.085449 |  And for us now, in a specific case, it's a German League final.
[1294.00 - 1298.00] P:1389.14 E:0.077588 |  So if we would be here today and would still suffer because of the weekend, we would be a bit dumb.
[1298.00 - 1300.00] P:1668.19 E:0.109446 |  Do you feel that Real Madrid know you're on this mission as well?
[1300.00 - 1304.00] P:1616.42 E:0.071429 |  Because it's a different proposition, isn't it? It's a different challenge.
[1304.00 - 1311.00] P:1456.39 E:0.087883 |  Yeah, yeah, yeah, Real Madrid is. So we can speak two hours about Real Madrid, the strength, the quality, the history, all these kind of things.
[1311.00 - 1312.00] P:1405.74 E:0.106591 |  We kind of don't have that time.
[1312.00 - 1315.00] P:1159.40 E:0.105411 |  There are no problems, and the experience of the players.
[1315.00 - 1320.00] P:1337.63 E:0.093053 |  And if you look at the last 10 years, I don't know how often Real Madrid is there on the winners board.
[1320.00 - 1323.00] P:1492.41 E:0.084335 |  But in the last five years, we are our third time there.
[1323.00 - 1328.00] P:1731.16 E:0.085999 |  So we have our experience as well. We are as well not a much changed group since then.
[1328.00 - 1334.00] P:1521.07 E:0.083885 |  We improved a lot since then. For us, it was an important night that didn't feel that night like this.
[1334.00 - 1337.00] P:1138.33 E:0.086215 |  Of course, I would have wished we would have won it. It would have been important as well.
[1337.00 - 1341.00] P:1618.34 E:0.085966 |  But like this, we got a chance to learn from it. We did improve.
[1341.00 - 1344.00] P:1631.39 E:0.081905 |  Back a year later, this is absolutely crazy story already.
[1344.00 - 1349.00] P:1505.87 E:0.079876 |  And in 10, 15, 20 years, people would say, oh, that was it like this, and I won it like that.
[1349.00 - 1351.00] P:1572.54 E:0.088253 |  So that's really special. And now we are there again.
[1351.00 - 1355.00] P:1670.94 E:0.087815 |  That's pretty special as well. So I can't wait to get there and play the game.
[1355.00 - 1361.00] P:1616.18 E:0.068155 |  Knowing that the opposition is pretty much the Champions League team of the last decade
[1361.00 - 1364.00] P:1495.28 E:0.079033 |  with the Champions League manager of the last 20 years.
[1364.00 - 1369.00] P:1408.83 E:0.066969 |  So yes, that's tough, but we will give it a try anyway.
[1369.00 - 1373.00] P:1405.77 E:0.095837 |  That's Jürgen Klopp as if that needs any explaining.
[1373.00 - 1379.00] P:1609.48 E:0.091086 |  In the media, Alan, you know, managers and players do often talk about this idea of taking every game as it comes.
[1379.00 - 1381.00] P:1586.70 E:0.094850 |  But then you listen to that, and you know they don't.
[1381.00 - 1387.00] P:1592.27 E:0.096015 |  You know, there has to be an ambition. There has to be a coherent plan that you can work towards.
[1387.00 - 1391.00] P:1659.60 E:0.105018 |  Well, you've always got a plan A, but it's hugely important that you have a plan B and C.
[1391.00 - 1398.00] P:1705.04 E:0.092269 |  Just in case that doesn't work. You know you're going to get injuries, particularly in Liverpool's case.
[1398.00 - 1403.00] P:1656.97 E:0.097350 |  Because, I mean, what, two weeks ago, 10 days ago, they could still win all four.
[1403.00 - 1408.00] P:1609.33 E:0.101802 |  So it was inevitable they were going to get injuries, and they were going to be questioning marks like they were
[1408.00 - 1410.00] P:1422.27 E:0.093800 |  with some of the players this evening.
[1410.00 - 1415.00] P:1471.08 E:0.106632 |  So, yeah, you've got to look at things differently as much as you'd want to pick the same team.
[1415.00 - 1420.00] P:1544.58 E:0.098012 |  And you have your favourite team or what you believe to be your best team.
[1420.00 - 1426.00] P:1490.32 E:0.095138 |  You can't always put that out. And that hasn't harmed Liverpool too much this season because of their squad.
[1426.00 - 1432.00] P:1653.44 E:0.098831 |  Yeah, Chia's won Boo's Nail, I think, there when the Real Madrid players came running out of the tunnel,
[1432.00 - 1437.00] P:1566.15 E:0.093031 |  which tells the story that more Real fans so far have been able to get into the stadium than Liverpool fans.
[1437.00 - 1446.00] P:1523.16 E:0.090916 |  Chris, what Jurgen Klopp said there is, he said, when it comes to finals, now they feel there's always the next chance or the next opportunity.
[1446.00 - 1453.00] P:1624.23 E:0.095212 |  I wonder if that really shows how far they've come. Because I don't think in 2018 they would have thought big deal Champions League final,
[1453.00 - 1455.00] P:1777.29 E:0.100817 |  but we'll be back here in a year, two years.
[1455.00 - 1462.00] P:1524.64 E:0.101290 |  No, I think that's very fair. When you think about, you know, when he first took the job, the consistency they are showing now
[1462.00 - 1466.00] P:1573.75 E:0.091543 |  and winning trophies and getting to major finals is quite incredible.
[1466.00 - 1469.00] P:1505.78 E:0.099237 |  I don't think anybody believed that that would necessarily happen.
[1469.00 - 1476.00] P:1558.92 E:0.099687 |  And, you know, the issue for Liverpool this season, their standards have been so high, but Manchester City in the first half of the season
[1476.00 - 1484.00] P:1583.84 E:0.094590 |  were so good and so consistent. And yet Liverpool, I think they only dropped four points in 18 games after they lost to Leicester
[1484.00 - 1489.00] P:1610.30 E:0.099662 |  and then they drew against Chelsea early in the new year and they've pushed Manchester City all the way.
[1489.00 - 1497.00] P:1605.39 E:0.090185 |  But to be sitting here with two trophies in the back already this season and they have breezed in many respects into the Champions League final,
[1497.00 - 1503.00] P:1643.58 E:0.094373 |  unlike Real Madrid. But I feel this is going to be Liverpool's night. I really do.
[1503.00 - 1507.00] P:1583.79 E:0.086467 |  You know, if Liverpool turn up, which I expect them to do, and if they're ruthless,
[1507.00 - 1513.00] P:1625.06 E:0.095023 |  and you know, that's been the issue with teams who have played against Real Madrid, the likes of PSG, the likes of Chelsea,
[1513.00 - 1518.00] P:1525.81 E:0.086619 |  the likes of Manchester City, they've had chances or they had big chances. They didn't take them.
[1518.00 - 1520.00] P:1492.53 E:0.098520 |  Liverpool take the chance tonight. They will win this game.
[1520.00 - 1526.00] P:1439.31 E:0.093768 |  Tell you one thing that we've not really mentioned over the course of the last couple of days of all of the things that we've spoken about
[1526.00 - 1534.00] P:1194.64 E:0.086246 |  is that when we talk about the development of Liverpool under Klopp after Kiev back in 2018,
[1534.00 - 1540.00] P:1418.88 E:0.086786 |  if you remember, he as the coach had lost six finals in a row. Do you remember that?
[1540.00 - 1542.00] P:1480.21 E:0.088709 |  Yeah. Both at Brusea Dortmund and at Liverpool.
[1542.00 - 1551.00] P:1336.83 E:0.076411 |  Now he's won five finals in a row with Liverpool from Madrid onward in the Champions League.
[1551.00 - 1557.00] P:1189.61 E:0.085364 |  But what I think is interesting, when you look at those finals, they've all been really tight affairs.
[1557.00 - 1565.00] P:1204.95 E:0.083263 |  Three of them have gone to penalties. One went to extra time. The only one they won in 90 minutes was the Champions League final against Tottenham.
[1565.00 - 1575.00] P:1255.70 E:0.081314 |  And actually, they've achieved this great thing this season. Rare feet to win the FA Cup and the Carabao Cup.
[1575.00 - 1578.00] P:1252.95 E:0.071069 |  They've not actually scored in a final yet.
[1578.00 - 1580.00] P:1429.28 E:0.097824 |  Well, that means they're due, John.
[1580.00 - 1583.00] P:1593.07 E:0.111114 |  Well, you can look at it that way. An easier type by-law.
[1583.00 - 1585.00] P:1361.38 E:0.098376 |  They won two cups without scoring a goal.
[1585.00 - 1592.00] P:1486.85 E:0.084778 |  I wouldn't be as confident as Chris is in terms of Liverpool simply because it's Real Madrid.
[1592.00 - 1594.00] P:1395.82 E:0.077245 |  Look how they've got to this final.
[1594.00 - 1597.00] P:1501.04 E:0.078868 |  Look, they've come from behind.
[1597.00 - 1601.00] P:1478.50 E:0.084495 |  They've so many people have doubted them and written them off.
[1601.00 - 1607.00] P:1498.26 E:0.093378 |  I know that they've had their home to rely on to go and get results in the Bernabeal.
[1607.00 - 1609.00] P:1342.40 E:0.084730 |  But they've done it.
[1609.00 - 1614.00] P:1487.30 E:0.094131 |  PSG, Chelsea, City. It's not a fluke that this team is here.
[1614.00 - 1619.00] P:1563.49 E:0.103588 |  This team, you cannot say that this Liverpool team will go and breeze all over them.
[1619.00 - 1621.00] P:1492.89 E:0.095250 |  Because I don't think that will happen.
[1621.00 - 1628.00] P:1437.09 E:0.089064 |  And I think with the stats that you've just given in terms of those finals, I think this could go again all the way.
[1628.00 - 1632.00] P:1602.96 E:0.094845 |  I really do. I really think it could go all the way and it could be a long evening.
[1632.00 - 1635.00] P:1473.00 E:0.097891 |  I think the set-up of both teams is really fascinating as well.
[1635.00 - 1638.00] P:1574.89 E:0.105861 |  Because I think Real Madrid will be really cagey here.
[1638.00 - 1642.00] P:1725.52 E:0.084071 |  Against PSG against Chelsea against Manchester City.
[1642.00 - 1647.00] P:1655.42 E:0.096654 |  Real Madrid had less possession. They gave up the possession.
[1647.00 - 1652.00] P:1525.73 E:0.094592 |  I expect Liverpool to really push, press them high, try and dominate the game.
[1652.00 - 1655.00] P:1431.76 E:0.082068 |  And then the game at the weekend against Wolves.
[1655.00 - 1658.00] P:1524.32 E:0.093613 |  Wolves caused Liverpool all sorts of problems.
[1658.00 - 1661.00] P:1685.38 E:0.097776 |  We've talked about the Liverpool high line all season.
[1661.00 - 1663.00] P:1663.07 E:0.105948 |  And that will be the Real Madrid chance.
[1663.00 - 1668.00] P:1567.79 E:0.099104 |  Benzema with his movement and Vinicius Jr. that right hand, Liverpool right hand side.
[1668.00 - 1670.00] P:1411.33 E:0.105612 |  We talked about Trent going forward.
[1670.00 - 1672.00] P:1554.90 E:0.091558 |  But will he be exposed going the other way?
[1672.00 - 1676.00] P:1378.04 E:0.082794 |  And if you talk about destiny, you know, it's funny, isn't it?
[1676.00 - 1679.00] P:1523.74 E:0.084031 |  I had quite a fraught journey to the stadium.
[1679.00 - 1683.00] P:1460.53 E:0.086754 |  And with Juliet, our producer in the car, I said to her,
[1683.00 - 1686.00] P:1514.58 E:0.094944 |  this is going to be extra time in penalties, isn't it?
[1686.00 - 1688.00] P:1581.27 E:0.080088 |  After all this.
[1688.00 - 1691.00] P:1660.81 E:0.108160 |  Well, if you had bullied you way in a little bit more in the traffic,
[1691.00 - 1693.00] P:1473.88 E:0.091770 |  it would have been a lot earlier.
[1693.00 - 1696.00] P:1243.57 E:0.092304 |  That's a good thing, isn't it? I'm not a bully.
[1696.00 - 1699.00] P:1817.56 E:0.096382 |  Oh, you should have seen me, John. I was like a bulldozer.
[1699.00 - 1702.00] P:1810.08 E:0.109615 |  I gave Alan me my glasses so people didn't know he was.
[1702.00 - 1704.00] P:1691.91 E:0.092687 |  Just got my head down, didn't I?
[1704.00 - 1707.00] P:1554.40 E:0.103832 |  You were fantastic. It just said follow the leader and I followed you
[1707.00 - 1709.00] P:1522.27 E:0.107557 |  and it was straight through, no problem.
[1709.00 - 1713.00] P:1585.92 E:0.110647 |  It didn't help that we had a little Miss Daisy driving us on the way here, though, didn't it?
[1713.00 - 1716.00] P:1446.40 E:0.085976 |  Oh, no.
[1716.00 - 1717.00] P:1568.13 E:0.100587 |  I should have known.
[1717.00 - 1721.00] P:1757.86 E:0.109059 |  No, in fact, you can come on front of a school and then you can go with that.
[1721.00 - 1725.00] P:1623.34 E:0.090934 |  No, no, you're far too nice as a driver, John. Far too nice.
[1725.00 - 1730.00] P:1572.84 E:0.099282 |  Yeah, but I'm looking at that as a positive quality.
[1730.00 - 1733.00] P:1669.63 E:0.099197 |  Well, John Murray may or may not be the best driver of the last 20 years,
[1733.00 - 1738.00] P:1783.57 E:0.089425 |  but we just had Jurgen Klopp say Carlo Ancelotti is the best manager of the last two decades.
[1738.00 - 1742.00] P:1776.68 E:0.094793 |  John, forgive me, I'm going to read a little bit of a list here before asking you a question,
[1742.00 - 1744.00] P:1636.70 E:0.095336 |  because we can go back further than 20 years.
[1744.00 - 1747.00] P:1777.78 E:0.090783 |  Some great names have won this competition.
[1747.00 - 1754.00] P:1607.75 E:0.096927 |  Klopp, Mourinho, Guardiola, Ferguson, Paisley, Kroiff, Hankers, Lippi, Fagan, Busby.
[1754.00 - 1758.00] P:1425.22 E:0.091142 |  But after tonight, Ancelotti can outstack them all.
[1758.00 - 1760.00] P:1359.91 E:0.094234 |  Yes, he can.
[1760.00 - 1763.00] P:1491.41 E:0.108362 |  And I mean, you'd be right that the pinnacle wouldn't be.
[1763.00 - 1770.00] P:1714.40 E:0.110192 |  We'll talk about that in a moment, because coming out now, Liverpool's players into the stadium,
[1770.00 - 1775.00] P:1815.10 E:0.097621 |  they're sprinting out, and they're applauding to the Liverpool supporters
[1775.00 - 1782.00] P:1487.73 E:0.094127 |  who are packing the stands now to our right and waving their flags and their scarves with an extra fervour.
[1782.00 - 1788.00] P:1230.02 E:0.087356 |  And I mean, they have literally burst into the stadium there, the Liverpool players.
[1788.00 - 1792.00] P:1627.39 E:0.102696 |  Yeah, they already look up for it. And to be honest, having spent so long on the bus,
