[0.00 - 5.12] P:1580.98 E:0.017439 |  Here we can see David Beckham at the mouth of the tunnel alongside
[1279.12 - 1283.26] P:1740.89 E:0.024835 |  Into Castigna Castigna now to Maniche once more Maniche
[1283.96 - 1289.16] P:1713.49 E:0.028283 |  Prefer to petite in this Portuguese 11 much more attack minded and they may need him now
[1289.24 - 1293.56] P:1664.67 E:0.028863 |  Good pass to the left once more to Nunavallente Nunavallente moving forward
[1293.56 - 1300.72] P:1676.38 E:0.026482 |  Then he leaves it for Luis Figo faced by David Beckham Beckham gets a boot there as the cross was played and the lampard plays
[1300.76 - 1305.46] P:1648.47 E:0.028163 |  It away to Beckham once more back to lampard old careless from Frank lampard England
[1305.84 - 1310.88] P:1807.65 E:0.029077 |  Concealing possession on occasion as usual too easily Nunavallente with a cross very deep
[1310.88 - 1316.44] P:1767.43 E:0.027907 |  Ronaldo brings it down right edge of the penalty area call is watching it's played back Miguel with a shot
[1316.44 - 1321.16] P:1761.99 E:0.032682 |  But that was not only over the crossbar. It was also worldwide and it's another goal kick to England
[1321.16 - 1322.56] P:1755.03 E:0.033882 |  There were still only two players in the box
[1322.56 - 1326.88] P:1549.57 E:0.031668 |  It was a lovely glorious pass from Figo the left wing right across to Ronaldo on the right hand side
[1326.88 - 1329.88] P:1564.18 E:0.030801 |  Ashley Cole closed him down well again. I think Ashley Cole's been told
[1330.12 - 1333.80] P:1672.87 E:0.030461 |  Threaten Ronaldo's first touch very long crossfield passes threatened the first touch
[1333.80 - 1335.48] P:1709.65 E:0.029337 |  She don't allow him to get a run at you
[1335.48 - 1339.44] P:1618.32 E:0.030369 |  But he laid it back to Miguel who plays over the bar from like 25 yards at a slight angle
[1339.44 - 1343.48] P:1667.85 E:0.026678 |  So, you know, I would think it's good defending from England so far Michael on his score
[1343.48 - 1346.28] P:1783.41 E:0.028561 |  He's that 20 sixth goal in an England shirt tonight
[1346.84 - 1352.76] P:1554.32 E:0.023484 |  That's why England lead 1-0 and Michael on has moved into the top 10 of England goal scorers
[1353.48 - 1356.88] P:1713.60 E:0.027255 |  On after the ball and keeping it in play and he does very well
[1356.88 - 1361.76] P:1764.10 E:0.029933 |  Get it back. He's there inside the penalty. We go reacts brilliantly back. I'm as there back
[1361.76 - 1367.84] P:1703.16 E:0.033078 |  I'm careful inner forward cross in from Beckham takes an affection lifts over the cost bar corner and that all came from Michael on
[1368.40 - 1371.80] P:1687.88 E:0.029333 |  He's having an absolute blind Michael on so far. He's chasing balls
[1371.80 - 1377.12] P:1742.10 E:0.031096 |  There's lots of space behind this Portuguese defense. We said that before and it's happening now corner team quickly back
[1377.12 - 1384.04] P:1873.78 E:0.024854 |  To Owen just to the right of the penalty here back to Beckham and Beckham crosses right footed good header away
[1384.32 - 1391.08] P:1647.36 E:0.026088 |  There are appeals by the Portuguese defenders that there was a foul by Rooney not given another good ball by Beckham finding Jarrod on the
[1391.08 - 1396.00] P:1741.66 E:0.034043 |  Skull and towards all on the outside over the crossbar just over the crossbar
[1396.44 - 1398.16] P:1746.99 E:0.028140 |  Well, the Spice is there again
[1398.16 - 1402.90] P:1565.75 E:0.031295 |  It was a ball from Beckham to the on the right hand side going back towards his own goal played the ball to Jarrod
[1402.90 - 1406.40] P:1641.74 E:0.030906 |  Jarrod played the first time to Skulls who lifted over the top of the Portuguese defense
[1406.44 - 1411.36] P:1674.91 E:0.032234 |  Michael on was in and if Michael on could have squared it when really had a tap in but Michael on was pressed
[1411.76 - 1414.92] P:1666.93 E:0.028165 |  That he fender came across pretty quickly could only lift it just over the crossbar
[1414.92 - 1415.72] P:1803.04 E:0.031667 |  But you know something cherry
[1415.72 - 1421.16] P:1720.52 E:0.026094 |  I think that's a good sign because I think the Michael on of the last month or so might have been looking to lay it off
[1421.44 - 1424.00] P:1680.85 E:0.027326 |  Reluctant to take the responsibility himself now
[1424.04 - 1426.40] P:1776.77 E:0.023345 |  He feels that he can take that responsibility
[1426.64 - 1433.00] P:1741.56 E:0.026546 |  He is scored tonight after two and a half minutes and here in the Estadio deluz England lead Portugal the host by a
[1433.04 - 1439.12] P:1666.44 E:0.028077 |  Goldenell and they're playing well now Beckham back to never Neville drives it forward own chases after it
[1439.12 - 1445.62] P:1692.44 E:0.024148 |  Ricardo out to the edge of his penalty area and Ricardo has the ball in both hands and we played 19 frantic minutes
[1446.04 - 1449.94] P:1479.23 E:0.024952 |  Has been frantic. It's been good from England's point of view. They've set the stall out very well
[1450.24 - 1454.40] P:1627.37 E:0.029726 |  Oh, what was Gary Neville thinking off? I think he slipped there just trying to head it forward
[1454.40 - 1460.36] P:1730.33 E:0.026964 |  But slipped in the right back area has conceded a corner which figure will take and once more
[1460.60 - 1464.72] P:1711.28 E:0.025726 |  I don't like this tactic everything on player back defending it's played short though to Deco
[1464.72 - 1467.44] P:1684.46 E:0.030745 |  Deco dinks the cross towards the far post costiniers there
[1467.44 - 1470.96] P:1663.90 E:0.025771 |  But he can't guide the header back into the danger area which behind for a goal
[1470.96 - 1475.68] P:1421.02 E:0.028524 |  Yeah, he's just a bit uncertain about that and just a little bit worried that saying then haven't picked the players up as
[1475.68 - 1480.20] P:1467.14 E:0.026378 |  Enough in the bodies back there to pick up the Portuguese who don't generally put a lot of men into the box
[1480.28 - 1485.72] P:1775.86 E:0.028339 |  But but Christina came around the back Deco tried to think the ball from left to right with a little diagonal
[1485.76 - 1488.76] P:1877.62 E:0.026587 |  The focus to you, but he couldn't got his head back across the box
[1488.76 - 1492.56] P:1698.93 E:0.025425 |  But that's four corners that England have conceded that's been a bit sloppy on that occasion
[1492.56 - 1495.16] P:1405.79 E:0.024152 |  But they're defending I would say has been better on set pieces
[1495.16 - 1500.14] P:1393.09 E:0.022647 |  But you know if they're gonna consider a lot then you know time might time may tell and they still need one nil
[1500.14 - 1504.84] P:1620.89 E:0.028670 |  Oh and heads the ball out to the right side Graham tether coming on in a moment to give us his thoughts
[1505.28 - 1506.52] P:1732.25 E:0.027508 |  Rooney
[1506.52 - 1510.32] P:1714.76 E:0.031731 |  Crosses and it hits none of the land he's left foot and that's behind for an England corner
[1510.32 - 1513.24] P:1523.72 E:0.030318 |  There's a good pace to the game as well and England you know they won the lap
[1513.24 - 1518.24] P:1642.32 E:0.028006 |  Haven't got to go and chase it what you don't want to see is England drop deep but they did against France and against other teams as well
[1518.24 - 1521.28] P:1714.31 E:0.031448 |  When they have been one they're up they've got to keep and pass the ball very well
[1521.28 - 1524.56] P:1842.44 E:0.032967 |  We're talking they're doing and they're finding out in superlative form tonight
[1524.56 - 1527.76] P:1835.01 E:0.033083 |  And they'll look they've also got the threat of Rooney who's been close once or twice as well
[1529.12 - 1534.12] P:1927.42 E:0.027474 |  David Beckham to take the corner from the right-hand side we played 20 and a half minutes
[1534.12 - 1540.36] P:1863.59 E:0.027510 |  You're listening to five line on the BBC sport on five taken short to Gary Neville edge of the penalty Neville dinks in across
[1540.48 - 1542.48] P:1594.13 E:0.034990 |  Campbell's there
[1544.00 - 1549.48] P:1608.07 E:0.030566 |  Yeah, but a bit of improvisation from England's point of view the left one-on-one at the back of English deco against Ashley Cole
[1549.48 - 1554.04] P:1565.52 E:0.027423 |  Very brave from England's point of view Gary Neville came late Beckham laid it into him took a touch Gary Neville
[1554.04 - 1560.64] P:1581.83 E:0.026635 |  Dinked it into the box and there was Campbell coming in about eight yards out a free header virtually under pressure a little bit from a
[1560.64 - 1566.16] P:1608.14 E:0.031875 |  Portuguese defender, but he put his header over the ball. That was a good chance Graham. Yeah, well, this is an end-to-end game
[1566.20 - 1568.72] P:1702.96 E:0.031713 |  It's been like that for the first 20 minutes
[1568.88 - 1574.24] P:1693.75 E:0.030440 |  Neither team has settled and dominated the roles of Gerard and Costini are very interesting
[1574.24 - 1576.24] P:1571.76 E:0.030966 |  Because they're looking for the players in the home
[1576.24 - 1581.40] P:1668.07 E:0.027924 |  But I have to say since his mistake Costini has looked very unsettled Rooney's after the ball
[1581.72 - 1588.72] P:1671.26 E:0.028019 |  Right side of the Portuguese penalty here, and then he played off on Friday and what's the complaint here a foul by Rooney?
[1589.28 - 1591.28] P:1712.70 E:0.027726 |  Not sure about that at all Graham
[1592.28 - 1594.28] P:1853.82 E:0.035398 |  Anyway, I don't know what
[1594.60 - 1601.80] P:1855.02 E:0.030239 |  Where does it say in the rulebook that you get penalized for losing your foot? Is that it? Oh that I mean that's clearly breaking the law
[1602.96 - 1608.96] P:1657.88 E:0.025764 |  And we left it is boot and clattered it into the face of Andrade while I would understand what boots what what boots does
[1609.56 - 1612.00] P:1727.12 E:0.027169 |  When Rooney, well, I think it's Nike boots
[1613.24 - 1615.24] P:1669.88 E:0.029381 |  Perhaps my has got to deal with Nike
[1616.24 - 1620.52] P:1727.95 E:0.021434 |  Okay, I'm well after say that no, but you did it as usual
[1621.04 - 1627.76] P:1807.48 E:0.030719 |  Ronaldo to Miguel skull slips Miguel up to the edge of the penalty are cuts inside and that wasn't that clever
[1627.76 - 1634.08] P:1687.99 E:0.024382 |  Is he ran straight into Ashley Cole who clears it to Michael on on the far side Owen back to Cole and
[1635.08 - 1642.68] P:1716.95 E:0.025406 |  Cole's clearance that not an effective one collected by Deco Deco to the right and Miguel first time cross by Miguel
[1642.92 - 1648.80] P:1710.44 E:0.026795 |  Terry jump didn't connect with his head and it's lifted away to safety by Gary Neville over the halfway line
[1648.92 - 1653.76] P:1616.96 E:0.020311 |  We've played 22 and a half minutes Michael Rooney struggling
[1654.24 - 1657.48] P:1702.29 E:0.025186 |  Wayne Rooney struggling always sitting down now Michael
[1658.20 - 1661.28] P:1765.62 E:0.027853 |  Well, I hope it's just that he can't get his boot back on again
[1661.28 - 1665.12] P:1827.77 E:0.029980 |  But anyway, we'll just watch what happens at the moment Rooney sitting down and
[1666.44 - 1669.96] P:1730.01 E:0.031485 |  Gary Lewin is waiting to come on so Wayne Rooney's got a problem
[1670.24 - 1678.12] P:1770.88 E:0.029521 |  England have the ball and they need to give get that David Beckham santa lampard get the ball out of play so that Rooney can receive attention well
[1679.16 - 1681.16] P:1889.09 E:0.024826 |  After all the headlines
[1681.20 - 1684.80] P:1801.36 E:0.025793 |  Let's hope this isn't an injury headline now around Wayne Rooney
[1685.48 - 1690.64] P:1870.62 E:0.032245 |  He's back up on his feet again and the referee is my is saying that he's gonna have to leave the pitch to receive attention
[1690.64 - 1692.68] P:2012.75 E:0.033180 |  It's his right leg and he's hobbling off Terry
[1692.68 - 1698.60] P:1931.17 E:0.032117 |  What do you think I don't know if that came when the challenge when he lost his boot in the Portuguese penalty area whether he was stood on
[1699.04 - 1703.40] P:1463.26 E:0.025680 |  The Portuguese defender stood on his foot. I mean, I mean, he's obviously accidental when his boot came off
[1703.40 - 1706.20] P:1703.97 E:0.024205 |  But he's just receiving treatment there. I wonder if it's a
[1707.88 - 1711.00] P:1640.06 E:0.028324 |  Saunas to his foot that he just needs a little bit of treatment
[1711.00 - 1715.56] P:1674.74 E:0.027383 |  Right spending your now it's showing a bit of a concern and he's just gone forward and spoken to
[1716.32 - 1719.64] P:1562.74 E:0.031881 |  Rooney and the physio England at the moment down to 10 men
[1720.16 - 1725.30] P:1614.96 E:0.032438 |  England leading by one goal to know you're listening to five live Michael Owen getting it inside the first three minutes
[1725.34 - 1732.02] P:1707.13 E:0.030477 |  He told us in an interview yesterday that he thought he was getting better in the tournament and inevitably he scored his first goal
[1732.02 - 1733.54] P:1962.17 E:0.023998 |  but now there's
[1733.54 - 1738.98] P:1788.14 E:0.032194 |  Concern about Wayne Rooney. He's off the pitch Ronaldo's got the ball can Portugal take advantage here
[1739.26 - 1745.06] P:1650.05 E:0.034343 |  Ronaldo turning around Ashley Cole edge of the area gives the ball back to Figo Ronaldo's gone down following the challenge
