[0.00 - 4.64] P:1650.91 E:0.056779 |  We knew in advance that they would do that. The players felt that was important.
[1265.18 - 1270.78] P:1346.50 E:0.089988 |  that from Bellingham going in bit too hard Iran want to win three kicks it's a
[1270.78 - 1274.30] P:1608.30 E:0.102362 |  huge chance for them it's one of the better opportunities they're gonna get
[1274.30 - 1277.86] P:1503.92 E:0.085286 |  previous there you have much get forwards didn't have anyone to pass through
[1277.86 - 1283.58] P:1375.07 E:0.087829 |  facing five England players this now a real threat England nil Iran nil but
[1283.58 - 1288.82] P:1346.96 E:0.084579 |  your handbatches come across here the number seven now playing for for
[1288.82 - 1293.62] P:1370.13 E:0.089878 |  Feyenoord after moving on from Brighton and either it'll be an in-swinger from
[1293.66 - 1296.98] P:1389.16 E:0.101627 |  him no in fact he runs away from it it's going to be it is going to be
[1296.98 - 1300.86] P:1471.34 E:0.096055 |  Jahan Batch who plays it in he checked his run came back England weren't fooled
[1300.86 - 1304.62] P:1475.14 E:0.098099 |  it was a poor delivery actually it was cleared away but now Iran cross from the
[1304.62 - 1307.98] P:1393.30 E:0.101368 |  right hand side to the back post it's over everyone inside the box bounces out
[1307.98 - 1312.82] P:1474.06 E:0.091722 |  into the opposite in back area and Jahan Batch is dispossessed and then
[1312.82 - 1316.54] P:1658.26 E:0.110419 |  incomes are challenged to put it out of play clean tackle on sack out and it's a
[1316.54 - 1319.66] P:1664.23 E:0.105244 |  throwing to England half way inside their own territory well when we're saying it's
[1319.66 - 1323.22] P:1672.85 E:0.097874 |  an opportunity for Iran one of the better opportunities they'll get and it's two
[1323.26 - 1327.46] P:1529.94 E:0.104132 |  really poor balls in one too short one too long England will be relieved to get
[1327.46 - 1331.18] P:1441.88 E:0.099653 |  back on the ball again and play out like they are I think perhaps in the old days
[1331.18 - 1334.14] P:1514.80 E:0.102146 |  you would have said well will that long-stoppage have disrupted England
[1334.14 - 1338.18] P:1466.46 E:0.102020 |  but to be honest it's such a feature of matches now whether it's international or
[1338.18 - 1342.02] P:1396.40 E:0.102617 |  in the Premier League or wherever you go that we do you know it's common now
[1342.02 - 1346.34] P:1380.00 E:0.096676 |  isn't it to have five six seven eight nine minute breaks so the players are
[1346.34 - 1350.62] P:1368.34 E:0.094883 |  more attuned to it here's stones on the halfway line John Stones passing it back
[1350.66 - 1354.90] P:1449.67 E:0.100547 |  to his left to Harry McGuire just five starts from Manchester United this season
[1354.90 - 1359.78] P:1410.26 E:0.090909 |  in all competitions McGuire the Gareth Southgate keeps faith with him ball
[1359.78 - 1364.18] P:1412.62 E:0.090351 |  forward from McGuire is cleared away back downfield for England and then a foul
[1364.18 - 1368.06] P:1347.68 E:0.105410 |  on the near the halfway line on Mason Mount who was looking for it but does get
[1368.06 - 1371.74] P:1339.13 E:0.085588 |  it and a free kick near the halfway line on the cross out. He's picking up some nice
[1371.74 - 1375.70] P:1518.02 E:0.099162 |  positions Mason Mount he's drifting out to the left hand side but you're looking
[1375.70 - 1380.38] P:1481.60 E:0.088031 |  at the midfield he's just taking a position outside the Iran midfield
[1380.54 - 1384.34] P:1463.83 E:0.092837 |  and allows him to buys him a bit of space basically in behind your hand back
[1384.34 - 1387.86] P:1556.88 E:0.094446 |  who's one of the more attack minded players important touch there to give it
[1387.86 - 1392.18] P:1571.40 E:0.103366 |  to Shaw on the left hand side Sterling gives it back to Shaw now Shaw's a little
[1392.18 - 1396.46] P:1427.28 E:0.100808 |  cross there are two defenders there it's blocked by one or possibly both of them
[1396.46 - 1400.18] P:1631.34 E:0.098708 |  took the pace off it and Iran were able to clear it out on the far side. The
[1400.18 - 1405.42] P:1706.35 E:0.102064 |  Iranian approach is abundantly clear here for all Carlos Kira's when he was
[1405.46 - 1411.06] P:1433.69 E:0.091617 |  talking to us yesterday I was in the room when he was holding his pre-match
[1411.06 - 1417.38] P:1472.50 E:0.095335 |  press conference he was talking about the spirit of adventure etc etc it's a
[1417.38 - 1422.02] P:1586.30 E:0.105485 |  very very cautious approach from Iran. It's all about perspective with adventure isn't it
[1422.02 - 1426.10] P:1581.70 E:0.104703 |  over the halfway line maybe but it's something that England are gonna have
[1426.10 - 1431.42] P:1519.51 E:0.099494 |  to really come back here is deep line area watching in the picture for the
[1431.42 - 1435.98] P:1586.31 E:0.100005 |  game the research saying your hand back is the one that loses his discipline he
[1435.98 - 1440.38] P:1514.74 E:0.101174 |  will go he will chase the ball that's what I think Mason Mount and Sterling I'm
[1440.38 - 1446.18] P:1473.37 E:0.087045 |  sure are gonna play on on that left hand side. So England nil Iran nil not to say
[1446.18 - 1455.98] P:1301.92 E:0.091354 |  that defenders and goalkeepers can't be adventurous people of course Rob. We'll have our own ways and yeah but
[1456.50 - 1461.90] P:1427.82 E:0.094877 |  this free kick has hit long downfield by Iran towards the edge of the England
[1461.90 - 1466.50] P:1455.28 E:0.105216 |  penalty area headed away by McGuire and then Rice's and Rice and Shaw and that's a
[1466.50 - 1472.14] P:1507.15 E:0.093902 |  yellow card because the challenge came in from Jahan Batch on Luke Shaw and
[1472.14 - 1478.10] P:1438.55 E:0.091802 |  caught him and Shaw is on his feet and he's okay and I sounded concerned there
[1478.10 - 1482.06] P:1372.55 E:0.094753 |  and he was top of his foot was stood on by Jahan Batch who is shown a yellow card
[1482.10 - 1487.10] P:1495.01 E:0.079617 |  first yellow card of the match Jahan Batch is boot and the concern there
[1487.10 - 1492.98] P:1254.92 E:0.079234 |  because don't know about you of the players that England could ill afford to
[1492.98 - 1496.50] P:1450.57 E:0.092898 |  lose to injury I would put Luke Shaw pretty close to the top of the list.
[1496.50 - 1502.58] P:1596.25 E:0.093904 |  You're looking at options other than a Luke Shaw and it's slim pickings isn't it?
[1502.58 - 1510.34] P:1288.19 E:0.090003 |  And now a foul by Hussainy on Mason Mount another foul on Mason Mount England with
[1510.38 - 1516.26] P:1219.94 E:0.103451 |  free kick ten yards inside the Iranian half and announcement inside the ground.
[1516.26 - 1520.82] P:1293.43 E:0.100205 |  Very loud announcement in several languages to tell us that Jahan Batch was boot.
[1520.82 - 1523.78] P:1564.66 E:0.104153 |  Ball played forward towards the edge of the area Kane was looking for that.
[1523.78 - 1527.06] P:1497.49 E:0.095570 |  Saka does well actually into the challenge to win it back and then England
[1527.06 - 1529.98] P:1426.60 E:0.100572 |  there's a double deflection which takes it out on the left hand side here.
[1529.98 - 1536.42] P:1470.64 E:0.098743 |  Mohamedy though for Iran and then Tiramid drags the ball back was challenged by
[1536.42 - 1539.94] P:1528.02 E:0.096809 |  Trippie threw himself to the ground wanted a free kick and the referee says
[1540.54 - 1542.26] P:1269.12 E:0.086924 |  no way England throw.
[1542.26 - 1548.26] P:1387.52 E:0.073006 |  Well in unison Trippie and the referee suggested to get up and he did.
[1548.26 - 1555.70] P:1412.22 E:0.088241 |  That is Mehdi Tiramid of Porto clearly one of the danger men 13 goals for Porto
[1555.70 - 1560.38] P:1368.62 E:0.092853 |  in 18 appearances this season and five in the Champions League and remember they
[1560.38 - 1565.58] P:1290.05 E:0.093112 |  won their group here's Saka Saka back to Bellingham Bellingham out to the right
[1565.70 - 1570.82] P:1309.71 E:0.100989 |  hand side to Trippie and then in field again Saka trying to find a way through
[1570.82 - 1573.98] P:1378.10 E:0.103236 |  between two Iranian defenders one of them went down rather easily but the
[1573.98 - 1577.82] P:1445.89 E:0.095649 |  referee says that was a free kick free kick to Iran half inside their own box
[1577.82 - 1582.06] P:1469.07 E:0.091972 |  so we've played almost half an hour although in fairness we lost ten
[1582.06 - 1586.70] P:1541.87 E:0.093430 |  minutes of that time to a really nasty injury facial injury to the Iranian
[1586.70 - 1592.50] P:1352.46 E:0.090022 |  goalkeeper Ali Reza Berenvand who was clattered in the face by his own central
[1592.54 - 1594.50] P:1314.96 E:0.084161 |  defender Majid Hussaini.
[1594.50 - 1597.30] P:1280.75 E:0.104002 |  Seem to come off OK actually he's been able to continue.
[1597.30 - 1598.50] P:1319.74 E:0.098075 |  He's not really talked about it him.
[1598.50 - 1603.50] P:1407.24 E:0.096519 |  I mean it wasn't great for him either Hussaini but Berenvand stretched it off.
[1603.50 - 1607.50] P:1406.23 E:0.094558 |  Hussaini has come on and the other incident of note the fact that
[1607.50 - 1612.50] P:1427.04 E:0.101060 |  and it's all in a sense of purposes England it seems should have had a penalty.
[1612.50 - 1617.50] P:1465.57 E:0.102909 |  Ball given away by Iran now Kane takes it up but a recovering challenge bounces
[1617.50 - 1618.50] P:1309.40 E:0.083532 |  for Mount.
[1618.50 - 1620.50] P:1420.18 E:0.113074 |  A low pass along the edge of the penalty area to Saka.
[1620.50 - 1625.50] P:1586.26 E:0.107635 |  Saka back under his left foot curls it goalwards but an easy take for goalkeeper Hussaini
[1625.50 - 1629.50] P:1813.43 E:0.106956 |  his first involvement just dropped forward and was able to scoop the ball up
[1629.50 - 1631.50] P:1682.90 E:0.096120 |  on the half body off the turf.
[1631.50 - 1635.50] P:1615.60 E:0.097126 |  Thank you very much Mr Saka a touch of the ball for Hussaini and Hussaini
[1635.50 - 1640.50] P:1451.92 E:0.093204 |  and he relieved all that it was the right idea from Saka trying to feed it into
[1640.50 - 1646.50] P:1476.71 E:0.086437 |  the far post it's kind of outnumbered going down the dead end really came back out again.
[1646.50 - 1648.50] P:1532.41 E:0.093560 |  Just wasn't the right execution.
[1648.50 - 1653.50] P:1380.50 E:0.099492 |  The other thing as well that Iran have lost with the injury to Berenvand is his long
[1653.50 - 1658.50] P:1427.29 E:0.096042 |  throwing his prodigious long throws which are a big part of their game.
[1658.50 - 1662.50] P:1448.94 E:0.102995 |  As England now playing the ball out from the back and Declan Rice goes for a long
[1662.50 - 1666.50] P:1565.13 E:0.100447 |  crossfield pass to Tribya who under pressure heads the ball forward to Saka who was
[1666.50 - 1671.50] P:1478.86 E:0.092216 |  fouled by Hussaini so it's a pre-kick another foul the match has been littered with fouls
[1671.50 - 1674.50] P:1241.42 E:0.088228 |  one way or the other mainly against England players.
[1674.50 - 1679.50] P:1549.03 E:0.092465 |  Yeah and it's the quick switch it's a quick switch at England there Declan Rice
[1679.50 - 1684.50] P:1462.67 E:0.085350 |  was the one to do it deep in their own half but even in the Iran half he just
[1684.50 - 1689.50] P:1536.02 E:0.097894 |  got to switch the ball quick cross the ball quick don't allow them to get set.
[1689.50 - 1694.50] P:1429.07 E:0.101522 |  I presume that Berenvand will have been stretched out of the ground and maybe taken
[1694.50 - 1701.50] P:1455.08 E:0.111226 |  to the medical centre for treatment such I mean the disappointment you have to
[1701.50 - 1705.50] P:1391.55 E:0.113188 |  really feel for him don't you too but that to happen in the first ten minutes of your
[1705.50 - 1711.50] P:1428.67 E:0.098660 |  World Cup experience. Really tough for him and he's been preparing for weeks and
[1711.50 - 1716.50] P:1494.05 E:0.090494 |  building up to it as a target as a goal in your career and then something
[1716.50 - 1719.50] P:1419.57 E:0.097289 |  literally unforeseen. Didn't have a clue he was there.
[1719.50 - 1725.50] P:1305.71 E:0.104736 |  Amazing story as well his back story from a nomadic family in rural Iran he was
[1725.50 - 1731.50] P:1422.32 E:0.088844 |  you know a shepherding family and now it's a race to the heights that he has
[1731.50 - 1738.50] P:1265.78 E:0.097698 |  in the world game and you know Sheep Farmer's sons are tough people he wanted to carry on
[1738.50 - 1742.50] P:1432.47 E:0.102299 |  he has Saka now down the right hand side for England into the full back position
